ckpt,prediction,ground_truth
2000,22,28
2000,3,15
2000,60,32
2000,2,2
2000,17,19
2000,24,60
2000,120,32
2000,30,20
2000,15,15
2000,2,7
2000,5,3
2000,80,110
2000,3,1
2000,44,44
2000,350,650
2000,12,9
2000,97,80
2000,2100,2100
2000,5000,2450
2000,20,25
2000,17,25
2000,4,18
2000,11,11
2000,20,10
2000,3,1
2000,4,8
2000,48,64
2000,38,32
2000,12,6
2000,6,7
2000,570,370
2000,16,12
2000,2,2
2000,45,45
2000,320,175
2000,10,4
2000,30,100
2000,3160,3140
2000,1630,655
2000,14,19
2000,5,9
2000,30,40
2000,34,14
2000,142,112
2000,20,36
2000,6,2
2000,120,35
2000,3,5
2000,50,75
2000,4,7
2000,36,15
2000,6,5
2000,3,2
2000,160,300
2000,90,95
2000,2,3
2000,6,50
2000,31,50
2000,5,3
2000,10,10
2000,200,200
2000,4,3
2000,3,1
2000,12,24
2000,50,50
2000,12,10
2000,5,5
2000,120,40
2000,10,10
2000,5,26
2000,36,4
2000,8,9
2000,2,40
2000,800,800
2000,71,70
2000,434,7300
2000,8,8
2000,720,720
2000,13,8
2000,3600,1300
2000,32,5
2000,50,50
2000,200,480
2000,576,320
2000,309,324
2000,150,250
2000,3160,2640
2000,50,50
2000,200,240
2000,24,20
2000,350,80
2000,8,8
2000,12,260
2000,1230,482
2000,104,80
2000,110,35
2000,26,1
2000,7,5
2000,104,84
2000,113,153
2000,694,157
2000,40,40
2000,4,10
2000,4,10
2000,3,3
2000,17,9
2000,20,35
2000,5600,4000
2000,20,25
2000,98,90
2000,5,8
2000,45,10
2000,255,255
2000,4,7
2000,55,21
2000,30,30
2000,6,12
2000,2,4
2000,155,31
2000,6,8
2000,17,60
2000,14,14
2000,3,3
2000,240000,240000
2000,11,6
2000,6,8
2000,4,8
2000,3,200
2000,12,45
2000,2,2
2000,20,20
2000,56,112
2000,3,3
2000,3600,6000
2000,1,2
2000,36,30
2000,6,7
2000,13,13
2000,30,10
2000,15,5
2000,50,50
2000,3,2
2000,90,140
2000,280,2450
2000,5,10
2000,16,12
2000,3,1
2000,39,15
2000,48,144
2000,6,8
2000,9400,4800
2000,6,10
2000,5,5
2000,32,32
2000,5,10
2000,12,8
2000,36,98
2000,10500,31800
2000,66,98
2000,240,160
2000,250,180
2000,500,500
2000,1000,10000
2000,30,17
2000,80,80
2000,3,2
2000,92,12
2000,20,15
2000,290,450
2000,36,40
2000,200,200
2000,500,100
2000,71,480
2000,20,40
2000,18,75
2000,15,15
2000,142,4400
2000,32,16
2000,108,81
2000,7,7
2000,8,12
2000,18,10
2000,4000,400
2000,20,20
2000,5,6
2000,10,10
2000,310,120
2000,5,2
2000,40,40
2000,3,3
2000,9,1
2000,5,5
2000,31,50
2000,50,50
2000,20,50
2000,602,621
2000,20,10
2000,14,14
2000,400,240
2000,92,128
2000,120,300
2000,113,276
2000,66,220
2000,30,3
2000,7,4
2000,36,84
2000,4,2
2000,3,6
2000,3,2
2000,80,25
2000,97,539
2000,1800,1800
2000,160,58
2000,1500,2350
2000,5,4
2000,6,7
2000,12,26
2000,5,2
2000,44,82
2000,300,72
2000,40,40
2000,48,16
2000,20,50
2000,34,52
2000,5,5
2000,92,79
2000,5,5
2000,130,40
2000,10,8
2000,5,4
2000,20,20
2000,16,14
2000,45,34
2000,68,68
2000,20,10
2000,35000,25000
2000,7227,6277
2000,720,1800
2000,70,70
2000,50,50
2000,4,10
2000,10,10
2000,3,3
2000,320,250
2000,100,150
2000,70,55
2000,34,22
2000,100,100
2000,21,23
2000,2,2
2000,2,5
2000,250,100
2000,24,25
2000,18,24
2000,18,18
2000,77,77
2000,3,3
2000,1768,294
2000,36,9
2000,3200000,1450000
2000,2,2
2000,62,70
2000,21,5
2000,30,140
2000,4,8
2000,3,2
2000,45,45
2000,5,5
2000,80,80
2000,2,5
2000,16,12
2000,78,342
2000,31,33
2000,50,40
2000,227,227
2000,75,75
2000,2,4
2000,11,5
2000,310,310
2000,8,10
2000,8,8
2000,10,10
2000,24,6
2000,30,10
2000,50,15
2000,104,76
2000,20,100
2000,90,72
2000,11,14
2000,9000,17000
2000,220000,118000
2000,22,22
2000,300,90
2000,2,2
2000,30,3
2000,3,13
2000,5,10
2000,30,50
2000,3,2
2000,15400,10800
2000,2,2
2000,5,2
2000,31,28
2000,47,49
2000,20,10
2000,180,180
2000,4,4
2000,2,1
2000,694,11232
2000,1,2
2000,120,163
2000,31,30
2000,20,100
2000,4,3
2000,30,2
2000,36,50
2000,2,2
2000,300,750
2000,7,5
2000,10,10
2000,576,1248
2000,34,27
2000,70,90
2000,31,9
2000,1200,800
2000,6,3
2000,48,272
2000,3,6
2000,27,24
2000,4125,6250
2000,90,66
2000,142,448
2000,2,2
2000,100,50
2000,23,17
2000,6,5
2000,215,221
2000,75,48
2000,168,78
2000,3,6
2000,15,16
2000,6,6
2000,110,106
2000,50,25
2000,3,2
2000,32,72
2000,8,2
2000,11,7
2000,35,10
2000,100,110
2000,1,1
2000,100,100
2000,6,6
2000,6,5
2000,18,18
2000,3,3
2000,160000,70000
2000,540,540
2000,13,20
2000,56,64
2000,260,260
2000,240,160
2000,45,45
2000,472,460
2000,366,366
2000,694,694
2000,13,13
2000,18,18
2000,60,60
2000,125,125
2000,330,230
2000,57500,57500
2000,7,7
2000,8,6
2000,15,15
2000,14,14
2000,6,7
2000,4,8
2000,26,26
2000,2,2
2000,138,243
2000,240,16
2000,25,25
2000,104,104
2000,50,80
2000,35,35
2000,3,5
2000,235,235
2000,2,12
2000,350,500
2000,170,210
2000,66,36
2000,147,147
2000,130,40
2000,20,20
2000,54,54
2000,3528,3528
2000,43,43
2000,296,296
2000,27,27
2000,38,38
2000,30,16
2000,50,70
2000,50,48
2000,665,665
2000,180,180
2000,6,7
2000,20,20
2000,16,12
2000,60,60
2000,25,25
2000,1318,1218
2000,105,105
2000,54,84
2000,34,34
2000,98,101
2000,291,90
2000,27,27
2000,67,67
2000,140000,140000
2000,56,36
2000,2,2
2000,275,335
2000,307,60
2000,155,31
2000,13,13
2000,48,120
2000,13,23
2000,72,72
2000,2,4
2000,1000,1000
2000,2325,2325
2000,3,2
2000,20,8
2000,30,30
2000,1570,2280
2000,32,64
2000,594,594
2000,180,180
2000,2,2
2000,13,8
2000,7,5
2000,230,230
2000,10,5
2000,2,14
2000,18,18
2000,3,3
2000,540,540
2000,13,20
2000,56,64
2000,260,260
2000,472,460
2000,366,366
2000,694,694
2000,13,13
2000,60,60
2000,125,125
2000,350,230
2000,57500,57500
2000,7,7
2000,8,6
2000,14,14
2000,6,7
2000,4,8
2000,26,26
2000,2,2
2000,188,243
2000,240,16
2000,25,25
2000,104,104
2000,50,80
2000,35,35
2000,3528,3528
2000,43,43
2000,665,665
2000,1318,1218
2200,18,18
2200,48,48
2200,720,720
2200,400,400
2200,500,500
2200,71,71
2200,18000,18000
2200,8,8
2200,4,4
2200,3,3
2200,200,200
2200,20,20
2200,1000,1000
2200,88,88
2200,11,11
2200,30,30
2200,18,18
2200,40,40
2200,1170,1170
2200,168,168
2200,5,5
2200,26,26
2200,10,10
2200,160,160
2200,82,82
2200,310,310
2200,14,14
2200,20,20
2200,4,4
2200,15,15
2200,45,45
2200,308,308
2200,227,227
2200,42,42
2200,60000,60000
2200,366,366
2200,15,15
2200,26,26
2200,45,45
2200,17,17
2200,20,20
2200,17,17
2200,24,24
2200,22,22
2200,1,1
2200,2,2
2200,1000,1000
2200,2,2
2200,240000,240000
2200,67,67
2200,5,5
2200,60,60
2200,17,17
2200,11,11
2200,255,255
2200,3,3
2200,25,25
2200,12,12
2200,240,240
2200,34,34
2200,1800,1800
2200,65960,65960
2200,98,98
2200,12,12
2200,130,130
2200,68,68
2200,11,11
2200,12,12
2200,25,25
2200,2,2
2200,54,54
2200,3,3
2200,1600,1600
2200,350,350
2200,45,45
2200,2100,2100
2200,75,75
2200,24,24
2200,490,490
2200,144,144
2200,826,826
2200,30,30
2200,6,6
2200,98,98
2200,205,205
2200,22,22
2200,20,20
2200,975,975
2200,1,1
2200,2880000,2880000
2200,36,36
2200,36,36
2200,38,38
2200,72,72
2200,32,32
2200,500,500
2200,25,25
2200,20,20
2200,4000,4000
2200,525,525
2200,18,18
2200,48,48
2200,720,720
2200,400,400
2200,500,500
2200,71,71
2200,18000,18000
2200,8,8
2200,4,4
2200,3,3
2200,200,200
2200,20,20
2200,1000,1000
2200,88,88
2200,11,11
2200,30,30
2200,18,18
2200,40,40
2200,1170,1170
2200,168,168
2200,5,5
2200,26,26
2200,10,10
2200,160,160
2200,82,82
2200,310,310
2200,14,14
2200,20,20
2200,4,4
2200,15,15
2200,45,45
2200,308,308
2200,227,227
2200,42,42
2200,60000,60000
2200,366,366
2200,15,15
2200,26,26
2200,45,45
2200,17,17
2200,20,20
2200,17,17
2200,24,24
2200,22,22
2200,1,1
2200,2,2
2200,1000,1000
2200,2,2
2200,240000,240000
2200,67,67
2200,5,5
2200,60,60
2200,17,17
2200,11,11
2200,255,255
2200,3,3
2200,25,25
2200,12,12
2200,240,240
2200,34,34
2200,1800,1800
2200,65960,65960
2200,98,98
2200,12,12
2200,130,130
2200,68,68
2200,11,11
2200,12,12
2200,25,25
2200,2,2
2200,54,54
2200,3,3
2200,1600,1600
2200,350,350
2200,45,45
2200,2100,2100
2200,75,75
2200,24,24
2200,490,490
2200,144,144
2200,826,826
2200,30,30
2200,6,6
2200,98,98
2200,205,205
2200,22,22
2200,20,20
2200,975,975
2200,1,1
2200,2880000,2880000
2200,36,36
2200,36,36
2200,38,38
2200,72,72
2200,32,32
2200,500,500
2200,25,25
2200,20,20
2200,4000,4000
2200,525,525
2200,6,6
2200,2,2
2200,4,4
2200,100,100
2200,4000,4000
2200,100,100
2200,200,200
2200,4,4
2200,50,50
2200,4,4
2200,5,5
2200,4,4
2200,3,3
2200,66,66
2200,4,4
2200,3,3
2200,6,6
2200,10,10
2200,30,30
2200,1,1
2200,4,4
2200,60,60
2200,50,50
2200,13,13
2200,10,10
2200,30,30
2200,56,56
2200,30,30
2200,12,12
2200,3,3
2200,4,4
2200,4,4
2200,300,300
2200,60,60
2200,5,5
2200,4,4
2200,30,30
2200,2,2
2200,3,3
2200,5,5
2200,1,1
2200,55,55
2200,16,16
2200,4,4
2200,50,50
2200,75,75
2200,400000,400000
2200,36,36
2200,55,55
2200,3,3
2200,5,5
2200,6,6
2200,2,2
2200,23,23
2200,10,10
2200,120,120
2200,7,7
2200,6,6
2200,100,100
2200,150,150
2200,6,6
2200,8,8
2200,5,5
2200,8,8
2200,13,13
2200,20,20
2200,5,5
2200,55,55
2200,8,8
2200,3,3
2200,24,24
2200,50,50
2200,40,40
2200,400,400
2200,11,11
2200,40,40
2200,200,200
2200,6,6
2200,25,25
2200,1,1
2200,93,93
2200,60,60
2200,33,33
2200,60,60
2200,3,3
2200,50,50
2200,4000,4000
2200,8,8
2200,5,5
2200,12,12
2200,6,6
2200,24,24
2200,520,520
2200,2,2
2200,4,4
2200,3,3
2200,3500,3500
2200,12,12
2200,74,74
2200,18,18
2200,3,3
2200,50,50
2200,45,45
2200,1,1
2200,20,20
2200,47,47
2200,6,6
2200,5,5
2200,3200,3200
2200,10,10
2200,3160,3160
2200,6,6
2200,240,240
2200,5,5
2200,3,3
2200,10,10
2200,66,66
2200,175,175
2200,940,940
2200,48,48
2200,20,20
2200,5,5
2200,803,803
2200,9,9
2200,43,43
2200,3,3
2200,18,18
2200,-10,-10
2200,120,120
2200,2,2
2200,11,11
2200,3,3
2200,50,50
2200,34,34
2200,50,50
2200,15,15
2200,40,40
2200,1128,1128
2200,9,9
2200,140,140
2200,12,12
2200,21,21
2200,306,306
2200,1,1
2200,30,30
2200,22,22
2200,300,300
2200,6,6
2200,11,11
2200,48,48
2200,50,50
2200,50,50
2200,17,17
2200,5,5
2200,159,159
2200,16,16
2200,12,12
2200,2,2
2200,1,1
2200,92,92
2200,315,315
2200,2,2
2200,2800,2800
2200,700,700
2200,250,250
2200,180,180
2200,70,70
2200,350,350
2200,168,168
2200,64,64
2200,3,3
2200,440,440
2200,5600,5600
2200,5,5
2200,13,13
2200,5,5
2200,5,5
2200,3,3
2200,224000,224000
2200,50,50
2200,6,6
2200,10,10
2200,2,2
2200,15,15
2200,20,20
2200,6,6
2200,280,280
2200,160,160
2200,360,360
2200,98,98
2200,9092,9092
2200,20,20
2200,150,150
2200,40,40
2200,7,7
2200,75,75
2200,4,4
2200,3,3
2200,30,30
2200,40,40
2200,100,100
2200,291,291
2200,2,2
2200,540,540
2200,20,20
2200,12,12
2200,10,10
2200,98,98
2200,5,5
2200,21,21
2200,5,5
2200,5,5
2200,1,1
2200,16,16
2200,5,5
2200,360,360
2200,20,20
2200,2,2
2200,17,17
2200,50,50
2200,25,25
2200,7,7
2200,18,18
2200,7,7
2200,4,4
2200,15,15
2200,13,13
2200,16,16
2200,3,3
2200,7,7
2200,38,38
2200,5,5
2200,36,36
2200,280,280
2200,50,50
2200,100,100
2200,10,10
2200,120,120
2200,90,90
2200,2,2
2200,50,50
2200,73,73
2200,25,25
2200,168000,168000
2200,900,900
2200,8,8
2200,30,30
2200,10,10
2200,500,500
2200,75,75
2200,50,50
2200,20,20
2200,2,2
2200,3,3
2200,4,4
2200,200,200
2200,250,250
2200,2000,2000
2200,36,36
2200,3,3
2200,6,6
2200,180,180
2200,12,12
2200,310,310
2200,5,5
2200,6,6
2200,30,30
2200,14,14
2200,150,150
2200,138,138
2200,24,24
2200,27,27
2200,1,1
2200,23,23
2200,736,736
2200,200,200
2200,20,20
2200,6,6
2200,500,500
2200,90,90
2200,110,110
2200,3,3
2200,26,26
2200,1,1
2200,240,240
2200,14400,14400
2200,200,200
2200,60,60
2200,320,320
2200,15,15
2200,3430,3430
2200,5,5
2200,55,55
2200,20,20
2200,5000,5000
2200,80,80
2200,70,70
2200,8,8
2200,10,10
2200,4,4
2200,77,77
2200,28,28
2200,20,20
2200,180,180
2200,30,30
2200,4,4
2200,145,145
2200,24,24
2200,45,45
2200,15,15
2200,100,100
2200,15,15
2200,16,16
2200,80,80
2200,22,22
2200,7,7
2200,18,18
2200,24,24
2200,120,120
2200,459,459
2200,200,200
2200,4,4
2200,131250,131250
2200,2,2
2200,7,7
2200,5,5
2200,8,8
2200,10,10
2200,623,623
2200,1,1
2200,31,31
2200,12,12
2200,2,2
2200,665,665
2200,4,4
2200,20,20
2200,1,1
2200,29,29
2200,16,16
2200,1,1
2200,3,3
2200,1,1
2200,2000,2000
2200,4,4
2200,30,30
2200,5,5
2200,5,5
2200,2,2
2200,100,100
2200,296,296
2200,2,2
2200,3,3
2200,140000,140000
2200,9,9
2200,15,15
2200,40,40
2200,105,105
2200,1,1
2200,2600,2600
2200,100,100
2200,81,81
2200,20,20
2200,21,21
2200,1,1
2200,17,17
2200,72000,72000
2200,3,3
2200,15,15
2200,17,17
2200,30,30
2200,8,8
2200,3,3
2200,1000,1000
2200,80,80
2200,48,48
2200,4,4
2200,300,300
2200,40,40
2200,12,12
2200,13,13
2200,105,105
2200,428,428
2200,54,54
2200,40,40
2200,2,2
2200,5,5
2200,390,390
2200,1509,1509
2200,10,10
2200,1,1
2200,30,30
2200,36,36
2200,3,3
2200,14,14
2200,70,70
2200,360,360
2200,12,12
2200,700,700
2200,99,99
2200,260,260
2200,6,6
2200,35,35
2200,1,1
2200,4,4
2200,40,40
2200,1110,1110
2200,30,30
2200,5,5
2200,88000,88000
2200,24,24
2200,18,18
2200,6,6
2200,10,10
2200,25,25
2200,24,24
2200,9,9
2200,31,31
2200,10,10
2200,87,87
2200,5,5
2200,576,576
2200,20,20
2200,4,4
2200,21,21
2200,20,20
2200,4,4
2200,3,3
2200,16,16
2200,17,17
2200,55,55
2200,10,10
2200,1,1
2200,10,10
2200,32,32
2200,5000,5000
2200,160,160
2200,5,5
2200,1090,1090
2200,2,2
2200,133,133
2200,10,10
2200,24,24
2200,150000,150000
2200,109,109
2200,12,12
2200,2,2
2200,341,341
2200,2,2
2200,4,4
2200,30,30
2200,420,420
2200,38,38
2200,30,30
2200,16,16
2200,65960,65960
2200,3,3
2200,34,34
2200,42,42
2200,3,3
2200,30,30
2200,27,27
2200,5,5
2200,570,570
2200,3,3
2200,8,8
2200,100,100
2200,240,240
2200,100,100
2200,34,34
2200,91,91
2200,-3,-3
2200,45,45
2200,1200,1200
2200,5,5
2200,3,3
2200,30,30
2200,50,50
2200,27,27
2200,56,56
2200,84,84
2200,92,92
2200,36,36
2200,2,2
2200,320,320
2200,2,2
2200,21,21
2200,3,3
2200,3200,3200
2200,5,5
2200,1,1
2200,13,13
2200,26,26
2200,59,59
2200,54,54
2200,30,30
2200,16,16
2200,125,125
2200,2,2
2200,4,4
2200,14,14
2200,1920,1920
2200,41,41
2200,108,108
2200,450,450
2200,5,5
2200,3528,3528
2200,20,20
2200,145,145
2200,147,147
2200,120,120
2200,200,200
2200,100,100
2200,5760,5760
2200,53,53
2200,32,32
2200,1050,1050
2200,64,64
2200,83,83
2200,160,160
2200,120,120
2200,240,240
2200,50,50
2200,1,1
2200,15,15
2200,20,20
2200,78,78
2200,6,6
2200,3,3
2200,10,10
2200,65,65
2200,101,101
2200,104,104
2200,1,1
2200,350,350
2200,15,15
2200,2,2
2200,230,230
2200,2,2
2200,5,5
2200,42,42
2200,26,26
2200,15400,15400
2200,175,175
2200,20,20
2200,100,100
2200,50,50
2200,130000,130000
2200,2,2
2200,225,225
2200,14000,14000
2200,6,6
2200,72,72
2200,25,25
2200,42,42
2200,18,18
2200,57500,57500
2200,98,98
2200,800,800
2200,3,3
2200,18,18
2200,250,250
2200,32,32
2200,2,2
2200,50,50
2200,35,35
2200,10,10
2200,66,66
2200,90,90
2200,14,14
2200,300,300
2200,40000,40000
2200,120,120
2200,3,3
2200,432,432
2200,312,312
2200,40,40
2200,13,13
2200,192,192
2200,188,188
2200,216,216
2200,36,36
2200,4,4
2200,78,78
2200,40,40
2200,1240,1240
2200,20,20
2200,9,9
2200,104,104
2200,4,4
2200,70,70
2200,16,16
2200,15,15
2200,4,4
2200,4,4
2200,11,11
2200,3,3
2200,14,14
2200,18,18
2200,6,6
2200,123,123
2200,25,25
2200,3,3
2200,50,50
2200,8,8
2200,300,300
2200,15,15
2200,276000,276000
2200,880,880
2200,255,255
2200,2400,2400
2200,142,142
2200,50,50
2200,235,235
2200,3,3
2200,5,5
2200,24,24
2200,4,4
2200,16,16
2200,33,33
2200,27,27
2200,15,15
2200,56,56
2200,12,12
2200,36,36
2200,7,7
2200,4,4
2200,270,270
2200,10,10
2200,240,240
2200,3,3
2200,37,37
2200,3000,3000
2200,35,35
2200,67,67
2200,1,1
2200,2,2
2200,5,5
2200,38,38
2200,40,40
2200,20,20
2200,38,38
2200,93,93
2200,694,694
2200,15,15
2200,2,2
2200,6,6
2200,20,20
2200,11,11
2200,74,74
2200,1375,1375
2200,50,50
2200,75,75
2200,31,31
2200,13,13
2200,5600,5600
2200,60,60
2200,72,72
2200,100,100
2200,6400,6400
2200,60,60
2200,44,44
2200,19,19
2200,60,60
2200,100,100
2200,10,10
2200,16,16
2200,215,215
2200,20,20
2200,10,10
2200,105,105
2200,3,3
2200,4000,4000
2200,260,260
2200,1100,1100
2200,2,2
2200,220,220
2200,22,22
2200,23,23
2200,7,7
2200,8,8
2200,138,138
2200,90,90
2200,15,15
2200,100,100
2200,16,16
2200,31,31
2200,700,700
2200,1,1
2200,6,6
2200,20,20
2200,26,26
2200,2,2
2200,66,66
2200,4,4
2200,32,32
2200,247,247
2200,60,60
2200,5,5
2200,50,50
2200,1,1
2200,25,25
2200,14,14
2200,5,5
2200,1200,1200
2200,132,132
2200,142,142
2200,12,12
2200,95,95
2200,12,12
2200,11,11
2200,155,155
2200,89,89
2200,25,25
2200,9,9
2200,350,350
2200,3,3
2200,3,3
2200,18000,18000
2200,300,300
2200,34,34
2200,144,144
2200,160,160
2200,48,48
2200,40,40
2200,75,75
2200,162000,162000
2200,36,36
2200,92,92
2200,2304,2304
2200,35,35
2200,21,21
2200,11,11
2200,1,1
2200,8400,8400
2200,3,3
2200,85,85
2200,3,3
2200,20,20
2200,4000,4000
2200,32,32
2200,120,120
2200,5,5
2200,4,4
2200,50,50
2200,2,2
2200,1000,1000
2200,4,4
2200,4,4
2200,15,15
2200,80,80
2200,1,1
2200,9,9
2200,170,170
2200,9300,9300
2200,79,79
2200,575,575
2200,30,30
2200,3,3
2200,6,6
2200,130,130
2200,7,7
2200,4,4
2200,10,10
2200,45,45
2200,150,150
2200,975,975
2200,3,3
2200,6,6
2200,2,2
2200,30,30
2200,3,3
2200,20,20
2200,36,36
2200,12,12
2200,6,6
2200,24,24
2200,3000,3000
2200,11,11
2200,2,2
2200,10,10
2200,15,15
2200,35,35
2200,6,6
2200,4,4
2200,43500,43500
2200,110,110
2200,120,120
2200,40,40
2200,5,5
2200,3,3
2200,12,12
2200,3,3
2200,12,12
2200,4,4
2200,3,3
2200,25,25
2200,5,5
2200,32,32
2200,280,280
2200,3,3
2200,10,20
2200,350,40
2200,3,6
2200,1,1
2200,11,12
2200,280,168
2200,2,2
2200,25,25
2200,400,2000
2200,35,60
2200,3,5
2200,24,9
2200,60,60
2200,26,16
2200,366,366
2200,32,16
2200,385000,385000
2200,36,60
2200,8,8
2200,20,20
2200,1000,500
2200,16,42
2200,36,18
2200,2800,5600
2200,20,80
2200,3,5
2200,25,16
2200,30,25
2200,26,26
2200,3,5
2200,140,280
2200,10,4
2200,72,54
2200,130,172
2200,60,60
2200,30,8
2200,66,75
2200,280,80
2200,2,2
2200,9,22
2200,26,26
2200,50,50
2200,92,132
2200,47,49
2200,232,162
2200,30,60
2200,50,20
2200,2480,2280
2200,4,4
2200,17,8
2200,200,280
2200,6,2
2200,3,2
2200,8,4
2200,21,21
2200,2,2
2200,50,10
2200,32,45
2200,17,17
2200,12,36
2200,40,80
2200,6,5
2200,320,320
2200,360,360
2200,5,6
2200,4000,15000
2200,6,5
2200,10,10
2200,1200,720
2200,8,4
2200,5,16
2200,694,594
2200,30,15
2200,21,30
2200,2,2
2200,5,2
2200,1,1
2200,11,6
2200,15,30
2200,30,90
2200,6,5
2200,8000,4000
2200,3,3
2200,692,1198
2200,30,28
2200,12,8
2200,3,3
2200,10,15
2200,50,11
2200,800,1000
2200,4000,5000
2200,3,14
2200,168,168
2200,16,11
2200,52500,180000
2200,3,3
2200,40,40
2200,2,2
2200,12,8
2200,500,1000
2200,2,5
2200,576,576
2200,42,44
2200,200,200
2200,50,50
2200,12,20
2200,310,62
2200,25,25
2200,9,27
2200,36,36
2200,250,80
2200,90,40
2200,14,350
2200,232000,129200
2200,159,298
2200,200000,17500
2200,2,8
2200,30,52
2200,2,10
2200,2,2
2200,19,842
2200,60,60
2200,100,140
2200,16,16
2200,320,100
2200,200,160
2200,3,8
2200,104,132
2200,50,50
2200,4,4
2200,12,12
2200,66,56
2200,25,75
2200,2,2
2200,120,100
2200,2,4
2200,1,3
2200,8,3
2200,6,4
2200,45,36
2200,31,42
2200,31,16
2200,60000,60000
2200,100,100
2200,60,20
2200,15,20
2200,2100,1400
2200,360,360
2200,1000,1000
2200,31,34
2200,1,1
2200,60,60
2200,130,100
2200,167,187
2200,90,37
2200,34,29
2200,32,4
2200,1050,1875
2200,120,120
2200,576,720
2200,23,19
2200,2,67
2200,4,6
2200,300,100
2200,18,18
2200,17,31
2200,2940,1596
2200,3,2
2200,66,80
2200,3,4
2200,21,12
2200,66,66
2200,21,50
2200,4,6
2200,16,14
2200,11,9
2200,4,3
2200,240,150
2200,32,48
2200,20,15
2200,10,50
2200,10,10
2200,8,2
2200,50,80
2200,25,60
2200,40000,20000
2200,11,11
2200,30000,45000
2200,18,12
2200,40,40
2200,300,300
2200,5,17
2200,255,195
2200,17,16
2200,40,100
2200,2,5
2200,1000,7500
2200,5,1
2200,56,120
2200,50,50
2200,50,25
2200,20,10
2200,4,2
2200,2,4
2200,1170,2400
2200,50,70
2200,44,50
2200,83,88
2200,56,54
2200,70,90
2200,300,18
2200,422,410
2200,50,5
2200,17,21
2200,20,40
2200,6,6
2200,142,15
2200,518,452
2200,30,24
2200,57,83
2200,10,21
2200,320,150
2200,252,1260
2200,3,4
2200,2,2
2200,375,375
2200,36,45
2200,1600,1600
2200,7,4
2200,6,6
2200,24,8
2200,70,27
2200,8,21
2200,24,33
2200,1000,5000
2200,17,17
2200,12,12
2200,1,4
2200,15,10
2200,3,1
2200,500,800
2200,8,2
2200,10,6
2200,472,460
2200,240,40
2200,30,15
2200,2,2
2200,3,5
2200,826,826
2200,6,20
2200,60,70
2200,3,30
2200,3,4
2200,42,48
2200,16,10
2200,5,20
2200,30100,11050
2200,656,500
2200,694,1210
2200,480,120
2200,32,64
2200,120,60
2200,54,84
2200,5,2
2200,570,770
2200,60,20
2200,2,4
2200,5,15
2200,20,8
2200,25,25
2200,5,20
2200,40,40
2200,50,240
2200,12,10
2200,30,20
2200,50,25
2200,10,3000
2200,50,20
2200,87,68
2200,21600,64800
2200,21,21
2200,50,120
2200,205,205
2200,390,374
2200,8,54
2200,1,8
2200,56,56
2200,10,6
2200,36000,85000
2200,2,2
2200,20,40
2200,3,6
2200,20,20
2200,20,20
2200,30,93
2200,5,70
2200,40,48
2200,5,5
2200,6,15
2200,4,5
2200,4,15
2200,15,15
2200,350,400
2200,1,8
2200,3,4
2200,255,335
2200,2,3
2200,130,120
2200,8,7
2200,13,20
2200,42,39
2200,20,2
2200,50,80
2200,9,9
2200,28,45
2200,90,120
2200,30000,20000
2200,10,13
2200,5,5
2200,60,50
2200,15,105
2200,42,42
2200,25,15
2200,8,16
2200,11,11
2200,560,840
2200,5,5
2200,120,100
2200,30,30
2200,1318,1218
2200,20,3
2200,200,200
2200,20,50
2200,224000,95200
2200,131,113
2200,20,20
2200,31,26
2200,5,2
2200,593,251
2200,50,50
2200,30,16
2200,31,32
2200,6,12
2200,160,220
2200,8640,7400
2200,50,50
2200,32,34
2200,8,8
2200,36,44
2200,9,11
2200,12,14
2200,87,123
2200,1,1
2200,12,24
2200,38,14
2200,13,39
2200,3000,7200
2200,26,20
2200,700,700
2200,3000,5000
2200,45,45
2200,193,193
2200,22,20
2200,30,60
2200,1310,1430
2200,50,25
2200,142,135
2200,540,1080
2200,700,1500
2200,150,200
2200,576,96
2200,98,122
2200,21,21
2200,5,5
2200,50,450
2200,70,90
2200,2,100
2200,20,110
2200,9,6
2200,96,160
2200,750,675
2200,50,45
2200,490,490
2200,36,48
2200,307,60
2200,4,7
2200,150,200
2200,35,60
2200,30,75
2200,3,3
2200,3,3
2200,142,336
2200,7,7
2200,11,9
2200,1,3
2200,6,5
2200,30,56
2200,300,600
2200,15,11
2200,3,5
2200,4,2
2200,162,348
2200,30,30
2200,3,8
2200,5000,3000
2200,20,15
2200,54,54
2200,48,6
2200,30,27
2200,63,87
2200,2,4
2200,40,75
2200,26,20
2200,91,273
2200,50,25
2200,13,23
2200,5,4
2200,60,48
2200,240000,330000
2200,4,4
2200,100,50
2200,80,52
2200,90,104
2200,6,7
2200,4,5
2200,20,10
2200,350,398
2200,186,180
2200,1000,1000
2200,7200,9360
2200,9,5
2200,100,50
2200,40,120
2200,1,1
2200,4,7
2200,4,4
2200,54,18
2200,42,9
2200,3,3
2200,20,20
2200,4,3
2200,17,4
2200,40,40
2200,3,5
2200,48,120
2200,400,200
2200,40000,27000
2200,50,50
2200,31,51
2200,2,14
2200,143,54
2200,291,30
2200,110,110
2200,27,27
2200,20,42
2200,78,195
2200,12,12
2200,22,28
2200,11,12
2200,2,10
2200,9,2
2200,98,101
2200,30,20
2200,42,42
2200,175,225
2200,30,20
2200,18,18
2200,2,2
2200,24000,40000
2200,36,189
2200,3,2
2200,13,12
2200,17,7
2200,32,160
